cnpj,codigo,descricao
37982214000110,990403,Atividades de apoio à extração de minerais não-metálicos
37982214000110,3811400,Coleta de resíduos não-perigosos
37982214000110,3812200,Coleta de resíduos perigosos
37982214000110,7111100,Serviços de arquitetura
37982214000110,7112000,Serviços de engenharia
37982214000110,7119701,"Serviços de cartografia, topografia e geodésia"
37982214000110,7119799,Atividades técnicas relacionadas à engenharia e arquitetura não especificadas anteriormente
37982214000110,7490103,Serviços de agronomia e de consultoria às atividades agrícolas e pecuárias
37982214000110,7490199,"Outras atividades profissionais, científicas e técnicas não especificadas anteriormente"
00396895000125,0,
09913250000197,4511102,"Comércio a varejo de automóveis, camionetas e utilitários usados"
09913250000197,4512902,Comércio sob consignação de veículos automotores
09913250000197,4541204,Comércio a varejo de motocicletas e motonetas usadas
09913250000197,4542102,Comércio sob consignação de motocicletas e motonetas
09913250000197,4930201,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal."
09913250000197,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional"
09913250000197,5223100,Estacionamento de veículos
09913250000197,5229002,Serviços de reboque de veículos
09913250000197,7020400,"Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica"
09913250000197,7719599,"Locação de outros meios de transporte não especificados anteriormente, sem condutor"
16572382000168,5912099,"Atividades de pós-produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente"
16572382000168,7319002,Promoção de vendas
16572382000168,4729699,Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente
16572382000168,4772500,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal"
16572382000168,4929901,"Transporte rodoviário coletivo de passageiros, sob regime de fretamento, municipal"
16572382000168,8230001,"Serviços de organização de feiras, congressos, exposições e festas"
02789552000237,4511102,"Comércio a varejo de automóveis, camionetas e utilitários usados"
02789552000237,4520001,Serviços de manutenção e reparação mecânica de veículos automotores
02789552000237,4520002,Serviços de lanternagem ou funilaria e pintura de veículos automotores
02789552000237,4520003,Serviços de manutenção e reparação elétrica de veículos automotores
02789552000237,4520004,Serviços de alinhamento e balanceamento de veículos automotores
02789552000237,4520007,"Serviços de instalação, manutenção e reparação de acessórios para veículos automotores"
02789552000237,4530703,Comércio a varejo de peças e acessórios novos para veículos automotores
02789552000237,4530705,Comércio a varejo de pneumáticos e câmaras-de-ar
02789552000237,4732600,Comércio varejista de lubrificantes
02789552000237,7490104,"Atividades de intermediação e agenciamento de serviços e negócios em geral, exceto imobiliários"
29761115000180,4763602,Comércio varejista de artigos esportivos
29761115000180,4781400,Comércio varejista de artigos do vestuário e acessórios
05700700000102,2542000,"Fabricação de artigos de serralheria, exceto esquadrias"
05700700000102,2593400,Fabricação de artigos de metal para uso doméstico e pessoal
05700700000102,2599399,Fabricação de outros produtos de metal não especificados anteriormente
05700700000102,3230200,Fabricação de artefatos para pesca e esporte
05700700000102,3240099,Fabricação de outros brinquedos e jogos recreativos não especificados anteriormente
05700700000102,3299099,Fabricação de produtos diversos não especificados anteriormente
05700700000102,3311200,"Manutenção e reparação de tanques, reservatórios metálicos e caldeiras, exceto para veículos"
05700700000102,3312102,"Manutenção e reparação de aparelhos e instrumentos de medida, teste e controle"
05700700000102,3313999,"Manutenção e reparação de máquinas, aparelhos e materiais elétricos não especificados anteriormente"
05700700000102,3314799,Manutenção e reparação de outras máquinas e equipamentos para usos industriais não especificados anteriormente
05700700000102,3319800,Manutenção e reparação de equipamentos e produtos não especificados anteriormente
05700700000102,4221903,Manutenção de redes de distribuição de energia elétrica
05700700000102,4321500,Instalação e manutenção elétrica
05700700000102,4322302,"Instalação e manutenção de sistemas centrais de ar condicionado, de ventilação e refrigeração"
05700700000102,4330404,Serviços de pintura de edifícios em geral
05700700000102,4330499,Outras obras de acabamento da construção
05700700000102,4641902,"Comércio atacadista de artigos de cama, mesa e banho"
05700700000102,4642701,"Comércio atacadista de artigos do vestuário e acessórios, exceto profissionais e de segurança"
05700700000102,4646002,Comércio atacadista de produtos de higiene pessoal
05700700000102,4647801,Comércio atacadista de artigos de escritório e de papelaria
05700700000102,4649408,"Comércio atacadista de produtos de higiene, limpeza e conservação domiciliar"
05700700000102,4651601,Comércio atacadista de equipamentos de informática
05700700000102,4669999,Comércio atacadista de outras máquinas e equipamentos não especificados anteriormente; partes e peças
05700700000102,4673700,Comércio atacadista de material elétrico
05700700000102,4742300,Comércio varejista de material elétrico
05700700000102,4751201,Comércio varejista especializado de equipamentos e suprimentos de informática
05700700000102,4753900,Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo
05700700000102,4755502,Comercio varejista de artigos de armarinho
05700700000102,4761003,Comércio varejista de artigos de papelaria
05700700000102,4763601,Comércio varejista de brinquedos e artigos recreativos
05700700000102,4763602,Comércio varejista de artigos esportivos
05700700000102,4772500,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal"
05700700000102,4781400,Comércio varejista de artigos do vestuário e acessórios
05700700000102,4789005,Comércio varejista de produtos saneantes domissanitários
05700700000102,4789099,Comércio varejista de outros produtos não especificados anteriormente
05700700000102,9319101,Produção e promoção de eventos esportivos
05700700000102,9319199,Outras atividades esportivas não especificadas anteriormente
17661402000130,4789099,Comércio varejista de outros produtos não especificados anteriormente
17661402000130,4929901,"Transporte rodoviário coletivo de passageiros, sob regime de fretamento, municipal"
17661402000130,4930201,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal."
17661402000130,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional"
22102222000158,1091102,Fabricação de produtos de padaria e confeitaria com predominância de produção própria
22102222000158,1099604,Fabricação de gelo comum
22102222000158,4639701,Comércio atacadista de produtos alimentícios em geral
22102222000158,4682600,Comércio atacadista de gás liqüefeito de petróleo (GLP)
22102222000158,4729699,Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente
22102222000158,4732600,Comércio varejista de lubrificantes
22102222000158,4753900,Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo
22102222000158,4755503,"Comercio varejista de artigos de cama, mesa e banho"
22102222000158,4761003,Comércio varejista de artigos de papelaria
22102222000158,4771704,Comércio varejista de medicamentos veterinários
22102222000158,4782201,Comércio varejista de calçados
22102222000158,4784900,Comércio varejista de gás liqüefeito de petróleo (GLP)
22102222000158,4789004,Comércio varejista de animais vivos e de artigos e alimentos para animais de estimação
22102222000158,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional"
22102222000158,5611201,Restaurantes e similares
22102222000158,5611203,"Lanchonetes, casas de chá, de sucos e similares"
31940546000156,4789099,Comércio varejista de outros produtos não especificados anteriormente
31940546000156,8630503,Atividade médica ambulatorial restrita a consultas
31940546000156,8630504,Atividade odontológica
31940546000156,9603305,Serviços de somatoconservação
31940546000156,9603399,Atividades funerárias e serviços relacionados não especificados anteriormente
00475855000179,0,
03338461000167,9493600,Atividades de organizações associativas ligadas à cultura e à arte
03338461000167,9499500,Atividades associativas não especificadas anteriormente
07802708000105,8720401,Atividades de centros de assistência psicossocial
64214331000107,1340501,"Estamparia e texturização em fios, tecidos, artefatos têxteis e peças do vestuário"
64214331000107,1411801,Confecção de roupas íntimas
64214331000107,1412601,"Confecção de peças de vestuário, exceto roupas íntimas e as confeccionadas sob medida"
64214331000107,1412602,"Confecção, sob medida, de peças do vestuário, exceto roupas íntimas"
64214331000107,4755502,Comercio varejista de artigos de armarinho
64214331000107,4755503,"Comercio varejista de artigos de cama, mesa e banho"
64214331000107,4781400,Comércio varejista de artigos do vestuário e acessórios
64214331000107,4782201,Comércio varejista de calçados
64214331000107,4782202,Comércio varejista de artigos de viagem
64214331000107,7319099,Outras atividades de publicidade não especificadas anteriormente
64214331000107,9529199,Reparação e manutenção de outros objetos e equipamentos pessoais e domésticos não especificados anteriormente
64214331000107,4763602,Comércio varejista de artigos esportivos
64214331000107,1351100,Fabricação de artefatos têxteis para uso doméstico
64214331000107,4789001,"Comércio varejista de suvenires, bijuterias e artesanatos"
04328718000162,9493600,Atividades de organizações associativas ligadas à cultura e à arte
04328718000162,9499500,Atividades associativas não especificadas anteriormente
22019307000177,9493600,Atividades de organizações associativas ligadas à cultura e à arte
22019307000177,9499500,Atividades associativas não especificadas anteriormente
20807236000141,0,
08808153000171,4923002,Serviço de transporte de passageiros - locação de automóveis com motorista
08808153000171,5620102,Serviços de alimentação para eventos e recepções - bufê
08808153000171,6010100,Atividades de rádio
08808153000171,6021700,Atividades de televisão aberta
08808153000171,6209100,"Suporte técnico, manutenção e outros serviços em tecnologia da informação"
08808153000171,7020400,"Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica"
08808153000171,7420004,Filmagem de festas e eventos
08808153000171,7490105,"Agenciamento de profissionais para atividades esportivas, culturais e artísticas"
08808153000171,7711000,Locação de automóveis sem condutor
08808153000171,7729202,"Aluguel de móveis, utensílios e aparelhos de uso doméstico e pessoal; instrumentos musicais"
08808153000171,7739003,"Aluguel de palcos, coberturas e outras estruturas de uso temporário, exceto andaimes"
08808153000171,7739099,"Aluguel de outras máquinas e equipamentos comerciais e industriais não especificados anteriormente, sem operador"
08808153000171,7990200,Serviços de reservas e outros serviços de turismo não especificados anteriormente
08808153000171,8111700,"Serviços combinados para apoio a edifícios, exceto condomínios prediais"
08808153000171,8211300,Serviços combinados de escritório e apoio administrativo
08808153000171,8230001,"Serviços de organização de feiras, congressos, exposições e festas"
08808153000171,8230002,Casas de festas e eventos
08808153000171,8299799,Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente
08808153000171,8622400,"Serviços de remoção de pacientes, exceto os serviços móveis de atendimento a urgências"
08808153000171,9001901,Produção teatral
08808153000171,9001902,Produção musical
08808153000171,9001903,Produção de espetáculos de dança
08808153000171,9001904,"Produção de espetáculos circenses, de marionetes e similares"
08808153000171,9001906,Atividades de sonorização e de iluminação
08808153000171,9001999,"Artes cênicas, espetáculos e atividades complementares não especificadas anteriormente"
08808153000171,9319101,Produção e promoção de eventos esportivos
21225800000180,0,
40080675000102,7319002,Promoção de vendas
40080675000102,4741500,Comércio varejista de tintas e materiais para pintura
40080675000102,4755501,Comércio varejista de tecidos
40080675000102,4752100,Comércio varejista especializado de equipamentos de telefonia e comunicação
40080675000102,4781400,Comércio varejista de artigos do vestuário e acessórios
40080675000102,4755502,Comercio varejista de artigos de armarinho
40080675000102,4754701,Comércio varejista de móveis
40080675000102,4755503,"Comercio varejista de artigos de cama, mesa e banho"
40080675000102,4763602,Comércio varejista de artigos esportivos
40080675000102,4763601,Comércio varejista de brinquedos e artigos recreativos
40080675000102,4753900,Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo
40080675000102,4761003,Comércio varejista de artigos de papelaria
40080675000102,4789007,Comércio varejista de equipamentos para escritório
40080675000102,4789005,Comércio varejista de produtos saneantes domissanitários
20597118000156,9493600,Atividades de organizações associativas ligadas à cultura e à arte
20597118000156,9499500,Atividades associativas não especificadas anteriormente
42519138000141,210107,Extração de madeira em florestas plantadas
42519138000141,1610205,Serviço de tratamento de madeira realizado sob contrato
42519138000141,4671100,Comércio atacadista de madeira e produtos derivados
42519138000141,4744002,Comércio varejista de madeira e artefatos
42519138000141,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional"
42519138000141,7731400,Aluguel de máquinas e equipamentos agrícolas sem operador
20597118000156,9493600,Atividades de organizações associativas ligadas à cultura e à arte
20597118000156,9499500,Atividades associativas não especificadas anteriormente
33468849000143,1412601,"Confecção de peças de vestuário, exceto roupas íntimas e as confeccionadas sob medida"
33468849000143,1412602,"Confecção, sob medida, de peças do vestuário, exceto roupas íntimas"
33468849000143,1412603,"Facção de peças do vestuário, exceto roupas íntimas"
33468849000143,1413401,"Confecção de roupas profissionais, exceto sob medida"
33468849000143,1413402,"Confecção, sob medida, de roupas profissionais"
33468849000143,1413403,Facção de roupas profissionais
33468849000143,1731100,Fabricação de embalagens de papel
33468849000143,1811301,Impressão de jornais
33468849000143,1811302,"Impressão de livros, revistas e outras publicações periódicas"
33468849000143,1812100,Impressão de material de segurança
33468849000143,1813001,Impressão de material para uso publicitário
33468849000143,1813099,Impressão de material para outros usos
33468849000143,1821100,Serviços de pré-impressão
33468849000143,1822999,"Serviços de acabamentos gráficos, exceto encadernação e plastificação"
33468849000143,1830001,Reprodução de som em qualquer suporte
33468849000143,1830002,Reprodução de vídeo em qualquer suporte
33468849000143,4321500,Instalação e manutenção elétrica
33468849000143,4616800,"Representantes comerciais e agentes do comércio de têxteis, vestuário, calçados e artigos de viagem"
33468849000143,4618403,"Representantes comerciais e agentes do comércio de jornais, revistas e outras publicações"
33468849000143,4641901,Comércio atacadista de tecidos
33468849000143,4641902,"Comércio atacadista de artigos de cama, mesa e banho"
33468849000143,4641903,Comércio atacadista de artigos de armarinho
33468849000143,4642701,"Comércio atacadista de artigos do vestuário e acessórios, exceto profissionais e de segurança"
33468849000143,4642702,Comércio atacadista de roupas e acessórios para uso profissional e de segurança do trabalho
33468849000143,4686901,Comércio atacadista de papel e papelão em bruto
33468849000143,4742300,Comércio varejista de material elétrico
33468849000143,4751201,Comércio varejista especializado de equipamentos e suprimentos de informática
33468849000143,4753900,Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo
33468849000143,4755501,Comércio varejista de tecidos
33468849000143,4755502,Comercio varejista de artigos de armarinho
33468849000143,4755503,"Comercio varejista de artigos de cama, mesa e banho"
33468849000143,4756300,Comércio varejista especializado de instrumentos musicais e acessórios
33468849000143,4757100,"Comércio varejista especializado de peças e acessórios para aparelhos eletroeletrônicos para uso doméstico, exceto informática e comunicação"
33468849000143,4761002,Comércio varejista de jornais e revistas
33468849000143,4761003,Comércio varejista de artigos de papelaria
33468849000143,4763601,Comércio varejista de brinquedos e artigos recreativos
33468849000143,4763602,Comércio varejista de artigos esportivos
33468849000143,4781400,Comércio varejista de artigos do vestuário e acessórios
33468849000143,4782201,Comércio varejista de calçados
33468849000143,5811500,Edição de livros
33468849000143,5812301,Edição de jornais diários
33468849000143,5812302,Edição de jornais não diários
33468849000143,5813100,Edição de revistas
33468849000143,5819100,"Edição de cadastros, listas e de outros produtos gráficos"
33468849000143,5821200,Edição integrada à impressão de livros
33468849000143,5822101,Edição integrada à impressão de jornais diários
33468849000143,5823900,Edição integrada à impressão de revistas
33468849000143,5829800,"Edição integrada à impressão de cadastros, listas e de outros produtos gráficos"
33468849000143,5911102,Produção de filmes para publicidade
33468849000143,5912002,Serviços de mixagem sonora em produção audiovisual
33468849000143,5920100,Atividades de gravação de som e de edição de música
33468849000143,6110803,Serviços de comunicação multimídia - SCM
33468849000143,6202300,Desenvolvimento e licenciamento de programas de computador customizáveis
33468849000143,6391700,Agências de notícias
33468849000143,7020400,"Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica"
33468849000143,7311400,Agências de publicidade
33468849000143,7312200,"Agenciamento de espaços para publicidade, exceto em veículos de comunicação"
33468849000143,7319001,Criação de estandes para feiras e exposições
33468849000143,7319002,Promoção de vendas
33468849000143,7319003,Marketing direto
33468849000143,7319004,Consultoria em publicidade
33468849000143,7319099,Outras atividades de publicidade não especificadas anteriormente
33468849000143,7320300,Pesquisas de mercado e de opinião pública
33468849000143,7410202,Design de interiores
33468849000143,7410203,Design de produto
33468849000143,7420001,"Atividades de produção de fotografias, exceto aérea e submarina"
33468849000143,7490104,"Atividades de intermediação e agenciamento de serviços e negócios em geral, exceto imobiliários"
33468849000143,7490105,"Agenciamento de profissionais para atividades esportivas, culturais e artísticas"
33468849000143,7739003,"Aluguel de palcos, coberturas e outras estruturas de uso temporário, exceto andaimes"
33468849000143,8211300,Serviços combinados de escritório e apoio administrativo
33468849000143,8219901,Fotocópias
33468849000143,8219999,Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente
33468849000143,8230001,"Serviços de organização de feiras, congressos, exposições e festas"
33468849000143,8230002,Casas de festas e eventos
33468849000143,8592903,Ensino de música
33468849000143,8592999,Ensino de arte e cultura não especificado anteriormente
33468849000143,9001901,Produção teatral
33468849000143,9001902,Produção musical
33468849000143,9001903,Produção de espetáculos de dança
33468849000143,9001906,Atividades de sonorização e de iluminação
33468849000143,9001999,"Artes cênicas, espetáculos e atividades complementares não especificadas anteriormente"
33468849000143,9319101,Produção e promoção de eventos esportivos
33468849000143,9521500,Reparação e manutenção de equipamentos eletroeletrônicos de uso pessoal e doméstico
71368690000184,4744001,Comércio varejista de ferragens e ferramentas
71368690000184,4744099,Comércio varejista de materiais de construção em geral
00662270000168,0,
13668098000100,4744004,"Comércio varejista de cal, areia, pedra britada, tijolos e telhas"
13668098000100,4744002,Comércio varejista de madeira e artefatos
13668098000100,4930201,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal."
13668098000100,4742300,Comércio varejista de material elétrico
13668098000100,4120400,Construção de edifícios
13668098000100,4330499,Outras obras de acabamento da construção
45152649000166,4321500,Instalação e manutenção elétrica
45152649000166,4530703,Comércio a varejo de peças e acessórios novos para veículos automotores
45152649000166,4330404,Serviços de pintura de edifícios em geral
45152649000166,3329501,Serviços de montagem de móveis de qualquer material
09032626000405,3312103,Manutenção e reparação de aparelhos eletromédicos e eletroterapêuticos e equipamentos de irradiação
09032626000405,3329599,Instalação de outros equipamentos não especificados anteriormente
09032626000405,4679601,"Comércio atacadista de tintas, vernizes e similares"
09032626000405,4741500,Comércio varejista de tintas e materiais para pintura
09032626000405,4751201,Comércio varejista especializado de equipamentos e suprimentos de informática
09032626000405,6202300,Desenvolvimento e licenciamento de programas de computador customizáveis
09032626000405,6203100,Desenvolvimento e licenciamento de programas de computador não-customizáveis
09032626000405,6204000,Consultoria em tecnologia da informação
09032626000405,6209100,"Suporte técnico, manutenção e outros serviços em tecnologia da informação"
09032626000405,6399200,Outras atividades de prestação de serviços de informação não especificadas anteriormente
09032626000405,7490199,"Outras atividades profissionais, científicas e técnicas não especificadas anteriormente"
09032626000405,7733100,Aluguel de máquinas e equipamentos para escritórios
09032626000405,7739002,"Aluguel de equipamentos científicos, médicos e hospitalares, sem operador"
09032626000405,7739099,"Aluguel de outras máquinas e equipamentos comerciais e industriais não especificados anteriormente, sem operador"
09032626000405,8599603,Treinamento em informática
09032626000405,8599604,Treinamento em desenvolvimento profissional e gerencial
09032626000405,8599699,Outras atividades de ensino não especificadas anteriormente
23919026000133,8630501,Atividade médica ambulatorial com recursos para realização de procedimentos cirúrgicos
23919026000133,8630502,Atividade médica ambulatorial com recursos para realização de exames complementares
47540197000115,8610101,"Atividades de atendimento hospitalar, exceto pronto-socorro e unidades para atendimento a urgências"
47540197000115,8610102,Atividades de atendimento em pronto-socorro e unidades hospitalares para atendimento a urgências
47540197000115,8630599,Atividades de atenção ambulatorial não especificadas anteriormente
02814497000700,4637107,"Comércio atacadista de chocolates, confeitos, balas, bombons e semelhantes"
02814497000700,4637199,Comércio atacadista especializado em outros produtos alimentícios não especificados anteriormente
02814497000700,4642701,"Comércio atacadista de artigos do vestuário e acessórios, exceto profissionais e de segurança"
02814497000700,4645101,"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios"
02814497000700,4646001,Comércio atacadista de cosméticos e produtos de perfumaria
02814497000700,4646002,Comércio atacadista de produtos de higiene pessoal
02814497000700,4647802,"Comércio atacadista de livros, jornais e outras publicações"
02814497000700,4691500,"Comércio atacadista de mercadorias em geral, com predominância de produtos alimentícios"
02814497000700,4693100,"Comércio atacadista de mercadorias em geral, sem predominância de alimentos ou de insumos agropecuários"
02814497000700,4761001,Comércio varejista de livros
02814497000700,4771701,"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas"
02814497000700,4772500,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal"
02814497000700,4781400,Comércio varejista de artigos do vestuário e acessórios
02814497000700,4789099,Comércio varejista de outros produtos não especificados anteriormente
31401798000107,4644301,Comércio atacadista de medicamentos e drogas de uso humano
31401798000107,4645101,"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios"
31401798000107,4646001,Comércio atacadista de cosméticos e produtos de perfumaria
31401798000107,4646002,Comércio atacadista de produtos de higiene pessoal
31401798000107,4649408,"Comércio atacadista de produtos de higiene, limpeza e conservação domiciliar"
31401798000107,4664800,"Comércio atacadista de máquinas, aparelhos e equipamentos para uso odonto-médico-hospitalar; partes e peças"
67729178000220,4637199,Comércio atacadista especializado em outros produtos alimentícios não especificados anteriormente
67729178000220,4639701,Comércio atacadista de produtos alimentícios em geral
67729178000220,4645101,"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios"
67729178000220,4645103,Comércio atacadista de produtos odontológicos
67729178000220,4646001,Comércio atacadista de cosméticos e produtos de perfumaria
67729178000220,4646002,Comércio atacadista de produtos de higiene pessoal
67729178000220,4649408,"Comércio atacadista de produtos de higiene, limpeza e conservação domiciliar"
67729178000220,4664800,"Comércio atacadista de máquinas, aparelhos e equipamentos para uso odonto-médico-hospitalar; partes e peças"
67729178000220,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional"
44734671000151,1099699,Fabricação de outros produtos alimentícios não especificados anteriormente
44734671000151,7120100,Testes e análises técnicas
44734671000151,7210000,Pesquisa e desenvolvimento experimental em ciências físicas e naturais
44734671000151,8299799,Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente
10376703000172,4511102,"Comércio a varejo de automóveis, camionetas e utilitários usados"
10376703000172,4520001,Serviços de manutenção e reparação mecânica de veículos automotores
10376703000172,4520002,Serviços de lanternagem ou funilaria e pintura de veículos automotores
10376703000172,4530703,Comércio a varejo de peças e acessórios novos para veículos automotores
10376703000172,4530705,Comércio a varejo de pneumáticos e câmaras-de-ar
10376703000172,4732600,Comércio varejista de lubrificantes
10376703000172,5229002,Serviços de reboque de veículos
10376703000172,7490104,"Atividades de intermediação e agenciamento de serviços e negócios em geral, exceto imobiliários"
10376703000172,7711000,Locação de automóveis sem condutor
37992705000142,4751201,Comércio varejista especializado de equipamentos e suprimentos de informática
37992705000142,4761003,Comércio varejista de artigos de papelaria
37992705000142,4789007,Comércio varejista de equipamentos para escritório
37992705000142,7311400,Agências de publicidade
19188783000107,4645103,Comércio atacadista de produtos odontológicos
19188783000107,4646002,Comércio atacadista de produtos de higiene pessoal
19188783000107,4649408,"Comércio atacadista de produtos de higiene, limpeza e conservação domiciliar"
19188783000107,4649499,Comércio atacadista de outros equipamentos e artigos de uso pessoal e doméstico não especificados anteriormente
19188783000107,4664800,"Comércio atacadista de máquinas, aparelhos e equipamentos para uso odonto-médico-hospitalar; partes e peças"
19188783000107,4754701,Comércio varejista de móveis
19188783000107,4754702,Comércio varejista de artigos de colchoaria
19188783000107,4773300,Comércio varejista de artigos médicos e ortopédicos
19188783000107,4789005,Comércio varejista de produtos saneantes domissanitários
19188783000107,4789099,Comércio varejista de outros produtos não especificados anteriormente
19188783000107,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional"
19188783000107,8211300,Serviços combinados de escritório e apoio administrativo
40188303000102,4763601,Comércio varejista de brinquedos e artigos recreativos
40188303000102,4772500,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal"
40188303000102,4789004,Comércio varejista de animais vivos e de artigos e alimentos para animais de estimação
01236625000110,0,
08288046000160,4753900,Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo
08288046000160,9511800,Reparação e manutenção de computadores e de equipamentos periféricos
08288046000160,4789007,Comércio varejista de equipamentos para escritório
07700769000161,4789099,Comércio varejista de outros produtos não especificados anteriormente
14951451000119,0,
42709034000108,8610101,"Atividades de atendimento hospitalar, exceto pronto-socorro e unidades para atendimento a urgências"
42709034000108,8610102,Atividades de atendimento em pronto-socorro e unidades hospitalares para atendimento a urgências
42709034000108,8630599,Atividades de atenção ambulatorial não especificadas anteriormente
32708161000120,4641903,Comércio atacadista de artigos de armarinho
32708161000120,4645101,"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios"
32708161000120,4646001,Comércio atacadista de cosméticos e produtos de perfumaria
32708161000120,4646002,Comércio atacadista de produtos de higiene pessoal
32708161000120,4649401,Comércio atacadista de equipamentos elétricos de uso pessoal e doméstico
32708161000120,4649408,"Comércio atacadista de produtos de higiene, limpeza e conservação domiciliar"
32708161000120,4664800,"Comércio atacadista de máquinas, aparelhos e equipamentos para uso odonto-médico-hospitalar; partes e peças"
32708161000120,4789005,Comércio varejista de produtos saneantes domissanitários
32708161000120,7729202,"Aluguel de móveis, utensílios e aparelhos de uso doméstico e pessoal; instrumentos musicais"
32708161000120,7729203,Aluguel de material médico
32708161000120,7733100,Aluguel de máquinas e equipamentos para escritórios
32708161000120,7739002,"Aluguel de equipamentos científicos, médicos e hospitalares, sem operador"
45108167000109,8610101,"Atividades de atendimento hospitalar, exceto pronto-socorro e unidades para atendimento a urgências"
45108167000109,8610102,Atividades de atendimento em pronto-socorro e unidades hospitalares para atendimento a urgências
45108167000109,8630501,Atividade médica ambulatorial com recursos para realização de procedimentos cirúrgicos
45108167000109,8630502,Atividade médica ambulatorial com recursos para realização de exames complementares
34729047000102,3312103,Manutenção e reparação de aparelhos eletromédicos e eletroterapêuticos e equipamentos de irradiação
34729047000102,4637199,Comércio atacadista especializado em outros produtos alimentícios não especificados anteriormente
34729047000102,4639701,Comércio atacadista de produtos alimentícios em geral
34729047000102,4644302,Comércio atacadista de medicamentos e drogas de uso veterinário
34729047000102,4645101,"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios"
34729047000102,4645102,Comércio atacadista de próteses e artigos de ortopedia
34729047000102,4645103,Comércio atacadista de produtos odontológicos
34729047000102,4646001,Comércio atacadista de cosméticos e produtos de perfumaria
34729047000102,4649408,"Comércio atacadista de produtos de higiene, limpeza e conservação domiciliar"
34729047000102,4664800,"Comércio atacadista de máquinas, aparelhos e equipamentos para uso odonto-médico-hospitalar; partes e peças"
34729047000102,4771701,"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas"
34729047000102,5320202,Serviços de entrega rápida
34729047000102,7729203,Aluguel de material médico
34729047000102,7739002,"Aluguel de equipamentos científicos, médicos e hospitalares, sem operador"
73856593001057,4637199,Comércio atacadista especializado em outros produtos alimentícios não especificados anteriormente
73856593001057,4646001,Comércio atacadista de cosméticos e produtos de perfumaria
73856593001057,4649408,"Comércio atacadista de produtos de higiene, limpeza e conservação domiciliar"
21681325000157,4618401,"Representantes comerciais e agentes do comércio de medicamentos, cosméticos e produtos de perfumaria"
21681325000157,4645101,"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios"
21681325000157,4664800,"Comércio atacadista de máquinas, aparelhos e equipamentos para uso odonto-médico-hospitalar; partes e peças"
21681325000157,5211799,"Depósitos de mercadorias para terceiros, exceto armazéns gerais e guarda-móveis"
21681325000157,7020400,"Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica"
36244129000192,6203100,Desenvolvimento e licenciamento de programas de computador não-customizáveis
36244129000192,8220200,Atividades de teleatendimento
36244129000192,8599604,Treinamento em desenvolvimento profissional e gerencial
36244129000192,8630501,Atividade médica ambulatorial com recursos para realização de procedimentos cirúrgicos
36244129000192,8630503,Atividade médica ambulatorial restrita a consultas
36244129000192,8630506,Serviços de vacinação e imunização humana
36244129000192,8630599,Atividades de atenção ambulatorial não especificadas anteriormente
36244129000192,8640207,"Serviços de diagnóstico por imagem sem uso de radiação ionizante, exceto ressonância magnética"
